vino,okus 
108738,  tobacco
108738,  raspberry
108738,  cassis
108738,  violet
108738,  green bean
108738,  black cherry
108738,  smoke
108738,  toast and   tar
108740,blackberry
108740,  cherry
108740,  smoke and   earth
108742,lemon
108742,  apple and   pear
108746,ripe cherry
108746,  plum
108746,  strawberry
108746,  raspberry and   mushroom
108747,apple
108747,  pear
108747,  peach
108747,  apricot
108747,  lemon
108747,  lime
108747,  orange
108747,  pineapple
108747,  kiwi
108747,  butter
108747,  cream and   vanilla
108750,red fruit
108750,  strawberry and   raspberry
108752,currant
108752,  blackberry
108752,  cherry
108752,  bell pepper
108752,  olive
108752,  asparagus
108752,  spice
108752,  ginger
108752,  oak and   vanilla
108756,red fruit
108756,  strawberry
108756,  raspberry
108756,  currant
108756,  black cherry
108756,  plum
108756,  bell pepper
108756,  olive
108756,  oak
108756,  smoke
108756,  toast and   tar
108761,currant
108761,  blackberry
108761,  cherry
108761,  bell pepper
108761,  olive
108761,  asparagus
108761,  spice
108761,  ginger
108761,  oak
108761,  vanilla
108761,  black cherry
108761,  plum
108761,  smoke
108761,  toast
108761,  tar
108761,  tobacco
108761,  raspberry
108761,  cassis
108761,  violet
108761,  pepper and   green bean
108790,ripe cherry
108790,  plum
108790,  strawberry
108790,  raspberry and   mushroom
108791,ripe cherry
108791,  plum
108791,  strawberry
108791,  raspberry and   mushroom
108794,apple
108794,  pear
108794,  peach
108794,  apricot
108794,  lemon
108794,  lime
108794,  orange
108794,  pineapple
108794,  kiwi
108794,  butter
108794,  cream and   vanilla
108795,ripe cherry
108795,  plum
108795,  strawberry
108795,  raspberry and   mushroom
108796,apple
108796,  pear
108796,  peach
108796,  apricot
108796,  lemon
108796,  lime
108796,  orange
108796,  pineapple
108796,  kiwi
108796,  butter
108796,  cream and   vanilla
108799,ripe cherry
108799,  plum
108799,  strawberry
108799,  raspberry and   mushroom
108801,honeysuckle
108801,  quince
108801,  melon and   cantaloupe
108802,apple
108802,  pear
108802,  peach
108802,  apricot and   honey
108803,apple
108803,  pear
108803,  peach
108803,  apricot and   honey
108805,dark ripe cherry
108805,  dark berry
108805,  blueberry
108805,  spice
108805,  currant
108805,  blackberry
108805,  cherry
108805,  bell pepper
108805,  olive
108805,  asparagus
108805,  ginger
108805,  oak
108805,  vanilla
108805,  black cherry
108805,  plum
108805,  smoke
108805,  toast
108805,  tar
108805,  cinnamon
108805,  red berry and   sour cherry
108807,currant
108807,  blueberry
108807,  blackberry and   strawberry
108808,apple
108808,  pear
108808,  peach
108808,  apricot and   honey
108809,apple
108809,  pear
108809,  peach
108809,  apricot and   honey
108810,chocolate
108810,  mocha
108810,  fig
108810,  earth
108810,  raisin
108810,  cranberry and   plum
108812,currant
108812,  blackberry
108812,  cherry
108812,  bell pepper
108812,  olive
108812,  asparagus
108812,  spice
108812,  ginger
108812,  oak and   vanilla
108813,ripe cherry
108813,  plum
108813,  strawberry
108813,  raspberry and   mushroom
108814,currant
108814,  blackberry
108814,  cherry
108814,  bell pepper
108814,  olive
108814,  asparagus
108814,  spice
108814,  ginger
108814,  oak and   vanilla
108816,red cherry
108816,  raspberry
108816,  licorice
108816,  tobacco
108816,  sweet spice and   mineral
108817,currant
108817,  blackberry
108817,  cherry
108817,  bell pepper
108817,  olive
108817,  asparagus
108817,  spice
108817,  ginger
108817,  oak and   vanilla
108818,red fruit
108818,  strawberry and   raspberry
108819,currant
108819,  black cherry
108819,  plum
108819,  bell pepper
108819,  olive
108819,  oak
108819,  smoke
108819,  toast
108819,  tar
108819,  blackberry
108819,  cherry
108819,  asparagus
108819,  spice
108819,  ginger and   vanilla
108820,currant
108820,  black cherry
108820,  plum
108820,  bell pepper
108820,  olive
108820,  oak
108820,  smoke
108820,  toast
108820,  tar
108820,  blackberry
108820,  cherry
108820,  asparagus
108820,  spice
108820,  ginger and   vanilla
108821,currant
108821,  black cherry
108821,  plum
108821,  bell pepper
108821,  olive
108821,  oak
108821,  smoke
108821,  toast
108821,  tar
108821,  tobacco
108821,  raspberry
108821,  cassis
108821,  violet
108821,  pepper and   green bean
108822,apple
108822,  pear
108822,  peach
108822,  apricot
108822,  lemon
108822,  lime
108822,  orange
108822,  pineapple
108822,  kiwi
108822,  butter
108822,  cream and   vanilla
108827,currant
108827,  blueberry
108827,  blackberry and   strawberry
108828,currant
108828,  blueberry
108828,  blackberry and   strawberry
108829,honeysuckle
108829,  quince
108829,  melon and   cantaloupe
108833,ripe cherry
108833,  plum
108833,  strawberry
108833,  raspberry and   mushroom
108835,currant
108835,  blueberry
108835,  blackberry
108835,  strawberry
108835,  black currant
108835,  dust and   leather
108836,currant
108836,  blackberry
108836,  cherry
108836,  bell pepper
108836,  olive
108836,  asparagus
108836,  spice
108836,  ginger
108836,  oak
108836,  vanilla
108836,  lead
108836,  cedar
108836,  molasses
108836,  dark fruit
108836,  black cherry
108836,  plum
108836,  smoke
108836,  toast
108836,  tar
108836,  pepper
108836,  earth
108836,  green
108836,  mocha
108836,  tobacco
108836,  raspberry
108836,  cassis
108836,  violet and   green bean
108837,currant
108837,  blackberry
108837,  cherry
108837,  bell pepper
108837,  olive
108837,  asparagus
108837,  spice
108837,  ginger
108837,  oak and   vanilla
108842,currant
108842,  blackberry
108842,  cherry
108842,  bell pepper
108842,  olive
108842,  asparagus
108842,  spice
108842,  ginger
108842,  oak
108842,  vanilla
108842,  black cherry
108842,  plum
108842,  smoke
108842,  toast and   tar
108844,currant
108844,  blueberry
108844,  blackberry and   strawberry
108845,jam
108845,  blueberry
108845,  black pepper
108845,  cherry
108845,  plum
108845,  boysenberry
108845,  cranberry
108845,  licorice
108845,  strawberry
108845,  raspberry and   anise
108846,jam
108846,  blueberry
108846,  black pepper
108846,  cherry
108846,  plum
108846,  boysenberry
108846,  cranberry
108846,  licorice
108846,  strawberry
108846,  raspberry
108846,  anise
108846,  currant and   blackberry
108847,ripe cherry
108847,  plum
108847,  strawberry
108847,  raspberry and   mushroom
108848,blackberry
108848,   red licorice
108848,   tar
108848,   rosewater
108848,  ripe cherry
108848,  peppercorn
108848,  cinnamon
108848,  plum and   red fruit
108849,blackberry
108849,  cherry
108849,  smoke and   earth
108861,apple
108861,  pear
108861,  peach
108861,  apricot
108861,  lemon
108861,  lime
108861,  orange
108861,  pineapple
108861,  kiwi
108861,  butter
108861,  cream and   vanilla
108863,currant
108863,  black cherry
108863,  plum
108863,  bell pepper
108863,  olive
108863,  oak
108863,  smoke
108863,  toast
108863,  tar
108863,  blueberry
108863,  blackberry
108863,  strawberry
108863,  cherry
108863,  asparagus
108863,  spice
108863,  ginger
108863,  vanilla
108863,  red fruit and   raspberry
108867,black currant
108867,  blackberry
108867,  dust
108867,  leather
108867,  currant
108867,  blueberry
108867,  strawberry
108867,  blackberry
108867,  violet
108867,  oak
108867,  smoke
108867,  toast and   vanilla
108868,black currant
108868,  blackberry
108868,  dust
108868,  leather
108868,  currant
108868,  blueberry
108868,  strawberry
108868,  blackberry
108868,  violet
108868,  oak
108868,  smoke
108868,  toast and   vanilla
108870,fig
108870,  lemon
108870,  pear
108870,  saffron
108870,  grass
108870,  bell pepper
108870,  gooseberry
108870,  grapefruit
108870,  lime
108870,  melon
108870,  citrus
108870,  mineral
108870,  flint
108870,  orange
108870,   floral
108870,   peach and    honey 
108871,black currant
108871,  blackberry
108871,  dust
108871,  leather
108871,  blackberry
108871,  violet
108871,  oak
108871,  smoke
108871,  toast
108871,  vanilla
108871,  currant
108871,  blueberry and   strawberry
108872,currant
108872,  blueberry
108872,  blackberry and   strawberry
108873,grass
108873,  gooseberry
108873,  grapefruit
108873,  lime
108873,  melon
108873,  citrus
108873,  mineral and   flint
108875,currant
108875,  blueberry
108875,  blackberry and   strawberry
108876,currant
108876,  blueberry
108876,  blackberry and   strawberry
108877,currant
108877,  blueberry
108877,  blackberry and   strawberry
108878,black currant
108878,  blackberry
108878,  dust
108878,  leather
108878,  currant
108878,  blueberry
108878,  strawberry
108878,  blackberry
108878,  violet
108878,  oak
108878,  smoke
108878,  toast and   vanilla
108879,pear
108879,  lemon
108879,  mineral
108879,  biscuit and   vanilla
108880,plum
108880,  black cherry
108880,  mocha
108880,  acid
108880,  tannin and   black currant
108884,currant
108884,  blackberry
108884,  cherry
108884,  bell pepper
108884,  olive
108884,  asparagus
108884,  spice
108884,  ginger
108884,  oak
108884,  vanilla
108884,  tobacco
108884,  raspberry
108884,  cassis
108884,  violet
108884,  pepper
108884,  green bean
108884,  lead
108884,  cedar
108884,  molasses
108884,  dark fruit
108884,  black cherry
108884,  plum
108884,  smoke
108884,  toast and   tar
108885,apple
108885,  pear
108885,  peach
108885,  apricot
108885,  lemon
108885,  lime
108885,  orange
108885,  pineapple
108885,  kiwi
108885,  butter
108885,  cream and   vanilla
108886,currant
108886,  blackberry
108886,  cherry
108886,  bell pepper
108886,  olive
108886,  asparagus
108886,  spice
108886,  ginger
108886,  oak and   vanilla
108888,tobacco
108888,  raspberry
108888,  cassis
108888,  violet
108888,  pepper and   green bean
108889,red fruit
108889,  strawberry and   raspberry
108896,apple
108896,  pear
108896,  peach
108896,  apricot
108896,  lemon
108896,  lime
108896,  orange
108896,  pineapple
108896,  kiwi
108896,  butter
108896,  cream and   vanilla
108897,pepper
108897,  earth
108897,  green
108897,  plum
108897,  mocha and   currant
108901,ripe cherry
108901,  plum
108901,  strawberry
108901,  raspberry and   mushroom
108902,lemon
108902,  apple and   pear
108903,black currant
108903,  blackberry
108903,  dust
108903,  leather
108903,  currant
108903,  blueberry
108903,  strawberry
108903,  blackberry
108903,  violet
108903,  oak
108903,  smoke
108903,  toast and   vanilla
108904,ripe cherry
108904,  plum
108904,  strawberry
108904,  raspberry and   mushroom
108905,red fruit
108905,  strawberry and   raspberry
108906,red fruit
108906,  strawberry and   raspberry
108908,ripe cherry
108908,  plum
108908,  strawberry
108908,  raspberry and   mushroom
108912,blackberry
108912,  cherry
108912,  smoke and   earth
108913,currant
108913,  blackberry
108913,  cherry
108913,  bell pepper
108913,  olive
108913,  asparagus
108913,  spice
108913,  ginger
108913,  oak and   vanilla
108915,blackberry
108915,  cherry
108915,  smoke and   earth
108917,currant
108917,  blackberry
108917,  cherry
108917,  bell pepper
108917,  olive
108917,  asparagus
108917,  spice
108917,  ginger
108917,  oak
108917,  vanilla
108917,  black cherry
108917,  plum
108917,  smoke
108917,  toast
108917,  tar
108917,  red fruit
108917,  strawberry and   raspberry
108918,black currant
108918,  blackberry
108918,  dust
108918,  leather
108918,  currant
108918,  blueberry
108918,  strawberry
108918,  blackberry
108918,  violet
108918,  oak
108918,  smoke
108918,  toast
108918,  vanilla
108918,  musk
108918,  violet
108918,  oak
108918,  smoke
108918,  toast
108918,  citrus
108918,   pear
108918,   minerality and    acidity
108921,currant
108921,  blackberry
108921,  cherry
108921,  bell pepper
108921,  olive
108921,  asparagus
108921,  spice
108921,  ginger
108921,  oak and   vanilla
108923,peach
108923,  stone fruit
108923,  pear and   citrus
108926,currant
108926,  blackberry
108926,  cherry
108926,  bell pepper
108926,  olive
108926,  asparagus
108926,  spice
108926,  ginger
108926,  oak and   vanilla
108927,lemon
108927,  apple and   pear
108929,currant
108929,  blackberry
108929,  cherry
108929,  bell pepper
108929,  olive
108929,  asparagus
108929,  spice
108929,  ginger
108929,  oak and   vanilla
108933,grass
108933,  gooseberry
108933,  grapefruit
108933,  lime
108933,  melon
108933,  citrus
108933,  mineral and   flint
108954,black currant
108954,  blackberry
108954,  dust
108954,  leather
108954,  berry
108954,  cherry
108954,  plum
108954,  earth
108954,  leather
108954,  herb
108954,  cherry
108954,  strawberry
108954,  raspberry
108954,  licorice and   anise
108962,black currant
108962,  blackberry
108962,  dust
108962,  leather
108962,  currant
108962,  blueberry
108962,  strawberry
108962,  blackberry
108962,  violet
108962,  oak
108962,  smoke
108962,  toast and   vanilla
108969,green apple
108969,  lime
108969,  citrus
108969,  pear and   acid
108970,grass
108970,  gooseberry
108970,  grapefruit
108970,  lime
108970,  melon
108970,  citrus
108970,  mineral and   flint
108971,apple
108971,  pear
108971,  peach
108971,  apricot
108971,  honey
108971,  lemon
108971,  lime
108971,  orange
108971,  pineapple
108971,  kiwi
108971,  butter
108971,  cream
108971,  vanilla
108971,  almond
108971,  spice
108971,  hazelnut and   smoke
108977,grass
108977,  gooseberry
108977,  grapefruit
108977,  lime
108977,  melon
108977,  citrus
108977,  mineral and   flint
108978,apple
108978,  pear
108978,  peach
108978,  apricot and   honey
108979,cherry
108979,  strawberry and   raspberry
108985,apple
108985,  pear
108985,  peach
108985,  apricot
108985,  lemon
108985,  lime
108985,  orange
108985,  pineapple
108985,  kiwi
108985,  butter
108985,  cream and   vanilla
108989,blackberry
108989,  cherry
108989,  smoke and   earth
108991,blackberry
108991,  cherry
108991,  smoke and   earth
108992,pineapple
108992,  coriander
108992,  peach
108992,  orange and   grapey
108994,pineapple
108994,  coriander
108994,  peach
108994,  orange and   grapey
108997,currant
108997,  blackberry
108997,  cherry
108997,  bell pepper
108997,  olive
108997,  asparagus
108997,  spice
108997,  ginger
108997,  oak and   vanilla
109000,jam
109000,  dark berry fruit
109000,  high tannin and   black pepper
109001,jam
109001,  blueberry
109001,  black pepper
109001,  cherry
109001,  plum
109001,  boysenberry
109001,  cranberry and   licorice
109002,jam
109002,  blueberry
109002,  black pepper
109002,  cherry
109002,  plum
109002,  boysenberry
109002,  cranberry and   licorice
109003,apple
109003,  pear
109003,  peach
109003,  apricot
109003,  lemon
109003,  lime
109003,  orange
109003,  pineapple
109003,  kiwi
109003,  butter
109003,  cream and   vanilla
109004,ripe cherry
109004,  plum
109004,  strawberry
109004,  raspberry and   mushroom
109005,ripe cherry
109005,  plum
109005,  strawberry
109005,  raspberry and   mushroom
109007,pear
109007,  citrus
109007,  almond and   tropical fruit
109010,bone-dry
109010,  crisp
109010,  citrus and   mineral
109012,currant
109012,  black cherry
109012,  plum
109012,  bell pepper
109012,  olive
109012,  oak
109012,  smoke
109012,  toast and   tar
109017,chocolate
109017,  mocha
109017,  fig
109017,  earth
109017,  raisin
109017,  cranberry and   plum
109020,red fruit
109020,  strawberry and   raspberry
109021,pepper
109021,  earth
109021,  green
109021,  plum
109021,  mocha and   currant
109028,honeysuckle
109028,  quince
109028,  melon and   cantaloupe
109037,grass
109037,  gooseberry
109037,  grapefruit
109037,  lime
109037,  melon
109037,  citrus
109037,  mineral and   flint
109038,black currant
109038,  blackberry
109038,  dust
109038,  leather
109038,  blackberry
109038,  violet
109038,  oak
109038,  smoke
109038,  toast
109038,  vanilla
109038,  currant
109038,  blueberry and   strawberry
109041,honeysuckle
109041,  quince
109041,  melon and   cantaloupe
109044,currant
109044,  blueberry
109044,  blackberry and   strawberry
109045,currant
109045,  blueberry
109045,  blackberry and   strawberry
109046,grass
109046,  gooseberry
109046,  grapefruit
109046,  lime
109046,  melon
109046,  citrus
109046,  mineral and   flint
109047,grass
109047,  gooseberry
109047,  grapefruit
109047,  lime
109047,  melon
109047,  citrus
109047,  mineral and   flint
109051,cherry
109051,  strawberry and   raspberry
109053,cherry
109053,  strawberry and   raspberry
109054,cherry
109054,  strawberry and   raspberry
109055,apple
109055,  pear
109055,  peach
109055,  apricot
109055,  lemon
109055,  lime
109055,  orange
109055,  pineapple
109055,  kiwi
109055,  butter
109055,  cream and   vanilla
109056,ripe cherry
109056,  plum
109056,  strawberry
109056,  raspberry and   mushroom
109057,cherry
109057,  strawberry and   raspberry
109058,currant
109058,  blackberry
109058,  cherry
109058,  bell pepper
109058,  olive
109058,  asparagus
109058,  spice
109058,  ginger
109058,  oak
109058,  vanilla
109058,  pepper
109058,  earth
109058,  green
109058,  plum and   mocha
109059,cherry
109059,  strawberry and   raspberry
109061,cherry
109061,  strawberry and   raspberry
109062,cherry
109062,  strawberry and   raspberry
109063,ripe cherry
109063,  plum
109063,  strawberry
109063,  raspberry and   mushroom
109065,pepper
109065,  earth
109065,  green
109065,  plum
109065,  mocha and   currant
109067,currant
109067,  blackberry
109067,  cherry
109067,  bell pepper
109067,  olive
109067,  asparagus
109067,  spice
109067,  ginger
109067,  oak and   vanilla
109068,pepper
109068,  earth
109068,  green
109068,  plum
109068,  mocha and   currant
109069,apple
109069,  pear
109069,  peach
109069,  apricot
109069,  lemon
109069,  lime
109069,  orange
109069,  pineapple
109069,  kiwi
109069,  butter
109069,  cream and   vanilla
109071,ripe cherry
109071,  plum
109071,  strawberry
109071,  raspberry and   mushroom
109072,currant
109072,  blackberry
109072,  cherry
109072,  bell pepper
109072,  olive
109072,  asparagus
109072,  spice
109072,  ginger
109072,  oak and   vanilla
109073,grass
109073,  gooseberry
109073,  grapefruit
109073,  lime
109073,  melon
109073,  citrus
109073,  mineral and   flint
109074,currant
109074,  blackberry
109074,  cherry
109074,  bell pepper
109074,  olive
109074,  asparagus
109074,  spice
109074,  ginger
109074,  oak and   vanilla
109075,mocha
109075,  herb
109075,  game
109075,  strawberry and   raspberry
109076,currant
109076,  blackberry
109076,  cherry
109076,  bell pepper
109076,  olive
109076,  asparagus
109076,  spice
109076,  ginger
109076,  oak and   vanilla
109077,apple
109077,  pear
109077,  peach
109077,  apricot
109077,  lemon
109077,  lime
109077,  orange
109077,  pineapple
109077,  kiwi
109077,  butter
109077,  cream and   vanilla
109078,mocha
109078,  herb
109078,  game
109078,  strawberry and   raspberry
109080,currant
109080,  blackberry
109080,  cherry
109080,  bell pepper
109080,  olive
109080,  asparagus
109080,  spice
109080,  ginger
109080,  oak and   vanilla
109085,apple
109085,  pear
109085,  peach
109085,  apricot and   honey
109086,ripe cherry
109086,  plum
109086,  strawberry
109086,  raspberry and   mushroom
109087,currant
109087,  blueberry
109087,  blackberry and   strawberry
109089,apple
109089,  pear
109089,  peach
109089,  apricot
109089,  lemon
109089,  lime
109089,  orange
109089,  pineapple
109089,  kiwi
109089,  butter
109089,  cream and   vanilla
109091,currant
109091,  blackberry
109091,  cherry
109091,  bell pepper
109091,  olive
109091,  asparagus
109091,  spice
109091,  ginger
109091,  oak
109091,  vanilla
109091,  tobacco
109091,  raspberry
109091,  cassis
109091,  violet
109091,  pepper
109091,  green bean
109091,  lead
109091,  cedar
109091,  molasses
109091,  dark fruit
109091,  black cherry
109091,  plum
109091,  smoke
109091,  toast and   tar
109094,cherry
109094,  strawberry and   raspberry
109101,ripe cherry
109101,  plum
109101,  strawberry
109101,  raspberry and   mushroom
109103,bone-dry
109103,  crisp
109103,  citrus and   mineral
109106,dark ripe cherry
109106,  dark berry
109106,  blueberry and   spice
109107,tobacco
109107,  raspberry
109107,  cassis
109107,  violet and   pepper
109108,black currant
109108,  blackberry
109108,  dust
109108,  leather
109108,  currant
109108,  blueberry
109108,  strawberry
109108,  cherry
109108,  raspberry
109108,  licorice and   anise
109109,cherry
109109,  strawberry
109109,  raspberry
109109,  licorice and   anise
109110,honey
109110,  orange
109110,  mango
109110,  kiwi
109110,  tangerine
109110,  herbal tea
109110,  wild flower
109110,  almond
109110,  apple
109110,  pear
109110,  crisp acid
109110,  citrus
109110,  mineral
109110,  spice
109110,  peach
109110,  apricot
109110,  floral and   banana
109113,pear
109113,  spice
109113,  apple
109113,  lemon
109113,  lychee and   mango
109114,currant
109114,  blackberry
109114,  cherry
109114,  bell pepper
109114,  olive
109114,  asparagus
109114,  spice
109114,  ginger
109114,  oak and   vanilla
109115,blueberry flesh
109115,  white peach
109115,  lemon zest
109115,  melon
109115,  lemon
109115,  grapefruit
109115,  lime
109115,  citrus fruit
109115,  tangerine and   rose water
109116,cocoa
109116,  honey
109116,  vanilla
109116,  butterscotch
109116,  dark fruit
109116,  spice
109116,  earth
109116,  perfume
109116,  floral
109116,  violet
109116,  ripe cherry
109116,  peppercorn
109116,  cinnamon
109116,  plum
109116,  red fruit
109116,  berry
109116,  cherry
109116,  plum
109116,  earth
109116,  leather
109116,  herb
109116,  blackberry
109116,  cassis and   tannins
109122,jam
109122,  blueberry
109122,  black pepper
109122,  cherry
109122,  plum
109122,  boysenberry
109122,  cranberry and   licorice
109123,jam
109123,  dark berry fruit
109123,  high tannin and   black pepper
109126,currant
109126,  blackberry
109126,  cherry
109126,  bell pepper
109126,  olive
109126,  asparagus
109126,  spice
109126,  ginger
109126,  oak
109126,  vanilla
109126,  black cherry
109126,  plum
109126,  smoke
109126,  toast
109126,  tar
109126,  lead
109126,  cedar
109126,  molasses and   dark fruit
109127,grass
109127,  gooseberry
109127,  grapefruit
109127,  lime
109127,  melon
109127,  citrus
109127,  mineral
109127,  flint
109127,  fig
109127,  lemon
109127,  pear
109127,  saffron and   bell pepper
109128,currant
109128,  blackberry
109128,  cherry
109128,  bell pepper
109128,  olive
109128,  asparagus
109128,  spice
109128,  ginger
109128,  oak and   vanilla
109129,high acid
109129,  low tannin
109129,  fruity
109129,  floral
109129,  cherry
109129,   raspberry
109129,   red currant
109129,  berry
109129,  cherry
109129,  plum
109129,  earth
109129,  leather
109129,  herb
109129,  black berry
109129,  black cherry
109129,  tobacco
109129,  tar
109129,  currant
109129,  blackberry
109129,  bell pepper
109129,  olive
109129,  asparagus
109129,  spice
109129,  ginger
109129,  oak and   vanilla
109131,grass
109131,  gooseberry
109131,  grapefruit
109131,  lime
109131,  melon
109131,  citrus
109131,  mineral and   flint
109132,currant
109132,  blackberry
109132,  cherry
109132,  bell pepper
109132,  olive
109132,  asparagus
109132,  spice
109132,  ginger
109132,  oak
109132,  vanilla
109132,  lead
109132,  cedar
109132,  molasses and   dark fruit
109138,lemon
109138,  apple and   pear
109140,apple
109140,  pear
109140,  white peach and   apricot
109142,grass
109142,  gooseberry
109142,  grapefruit
109142,  lime
109142,  melon
109142,  citrus
109142,  mineral and   flint
109145,pear
109145,  spice
109145,  apple
109145,  lemon
109145,  lychee and   mango
109147,berry
109147,  cherry
109147,  plum
109147,  earth
109147,  leather and   herb
109163,currant
109163,  black cherry
109163,  plum
109163,  bell pepper
109163,  olive
109163,  oak
109163,  smoke
109163,  toast
109163,  tar
109163,  jam
109163,  blueberry
109163,  black pepper
109163,  cherry
109163,  boysenberry
109163,  cranberry
109163,  licorice
109163,  dark berry fruit
109163,  high tannin
109163,  blackberry
109163,  cedar
109163,  spice box and   light tannin
109168,grass
109168,  gooseberry
109168,  grapefruit
109168,  lime
109168,  melon
109168,  citrus
109168,  mineral and   flint
109169,currant
109169,  blackberry
109169,  cherry
109169,  bell pepper
109169,  olive
109169,  asparagus
109169,  spice
109169,  ginger
109169,  oak and   vanilla
109174,currant
109174,  blackberry
109174,  cherry
109174,  bell pepper
109174,  olive
109174,  asparagus
109174,  spice
109174,  ginger
109174,  oak and   vanilla
109176,cherry
109176,  strawberry and   raspberry
109177,apple
109177,  pear
109177,  peach
109177,  apricot
109177,  lemon
109177,  lime
109177,  orange
109177,  pineapple
109177,  kiwi
109177,  butter
109177,  cream and   vanilla
109179,red fruit
109179,  strawberry
109179,  raspberry
109179,  currant
109179,  blueberry
109179,  blackberry
109179,  cherry
109179,  bell pepper
109179,  olive
109179,  asparagus
109179,  spice
109179,  ginger
109179,  oak and   vanilla
109180,chocolate
109180,  mocha
109180,  fig
109180,  earth
109180,  raisin
109180,  cranberry and   plum
109182,currant
109182,  blackberry
109182,  cherry
109182,  bell pepper
109182,  olive
109182,  asparagus
109182,  spice
109182,  ginger
109182,  oak
109182,  vanilla
109182,  mocha
109182,  herb
109182,  game
109182,  strawberry
109182,  raspberry
109182,  tobacco
109182,  cassis
109182,  violet
109182,  pepper
109182,  green bean
109182,  lead
109182,  cedar
109182,  molasses and   dark fruit
109183,currant
109183,  blackberry
109183,  cherry
109183,  bell pepper
109183,  olive
109183,  asparagus
109183,  spice
109183,  ginger
109183,  oak and   vanilla
109184,ripe cherry
109184,  plum
109184,  strawberry
109184,  raspberry and   mushroom
109186,apple
109186,  pear
109186,  peach
109186,  apricot and   honey
109187,pepper
109187,  earth
109187,  green
109187,  plum
109187,  mocha and   currant
109198,honey
109198,  orange
109198,  mango
109198,  kiwi and   tangerine
109199,currant
109199,  blackberry
109199,  cherry
109199,  bell pepper
109199,  olive
109199,  asparagus
109199,  spice
109199,  ginger
109199,  oak and   vanilla
109201,ripe cherry
109201,  plum
109201,  strawberry
109201,  raspberry and   mushroom
109216,currant
109216,  blackberry
109216,  cherry
109216,  bell pepper
109216,  olive
109216,  asparagus
109216,  spice
109216,  ginger
109216,  oak
109216,  vanilla
109216,  black cherry
109216,  plum
109216,  smoke
109216,  toast
109216,  tar
109216,  tobacco
109216,  raspberry
109216,  cassis
109216,  violet
109216,  pepper
109216,  green bean
109216,  lead
109216,  cedar
109216,  molasses and   dark fruit
109218,currant
109218,  blueberry
109218,  blackberry and   strawberry
109224,currant
109224,  blackberry
109224,  cherry
109224,  bell pepper
109224,  olive
109224,  asparagus
109224,  spice
109224,  ginger
109224,  oak and   vanilla
109228,jam
109228,  blueberry
109228,  black pepper
109228,  cherry
109228,  plum
109228,  boysenberry
109228,  cranberry and   licorice
109231,grass
109231,  gooseberry
109231,  grapefruit
109231,  lime
109231,  melon
109231,  citrus
109231,  mineral and   flint
109232,ripe cherry
109232,  plum
109232,  strawberry
109232,  raspberry and   mushroom
109234,lemon
109234,  apple and   pear
109236,apple
109236,  pear
109236,  peach
109236,  apricot
109236,  lemon
109236,  lime
109236,  orange
109236,  pineapple
109236,  kiwi
109236,  butter
109236,  cream and   vanilla
109238,pear
109238,  lemon
109238,  mineral
109238,  biscuit and   vanilla
109239,currant
109239,  blackberry
109239,  cherry
109239,  bell pepper
109239,  olive
109239,  asparagus
109239,  spice
109239,  ginger
109239,  oak and   vanilla
109240,jam
109240,  blueberry
109240,  black pepper
109240,  cherry
109240,  plum
109240,  boysenberry
109240,  cranberry and   licorice
109242,apple
109242,  pear
109242,  peach
109242,  apricot
109242,  lemon
109242,  lime
109242,  orange
109242,  pineapple
109242,  kiwi
109242,  butter
109242,  cream and   vanilla
109243,tobacco
109243,  raspberry
109243,  cassis
109243,  violet
109243,  pepper
109243,  green bean
109243,  currant
109243,  black cherry
109243,  plum
109243,  bell pepper
109243,  olive
109243,  oak
109243,  smoke
109243,  toast
109243,  tar
109243,  blackberry
109243,  cherry
109243,  asparagus
109243,  spice
109243,  ginger and   vanilla
109245,apple
109245,  pear
109245,  peach
109245,  apricot
109245,  lemon
109245,  lime
109245,  orange
109245,  pineapple
109245,  kiwi
109245,  butter
109245,  cream
109245,  vanilla
109245,  grass
109245,  gooseberry
109245,  grapefruit
109245,  melon
109245,  citrus
109245,  mineral
109245,  flint
109245,  coriander
109245,  grapey
109245,  honey
109245,  mango
109245,  tangerine
109245,  fig
109245,  saffron and   bell pepper
109255,apple
109255,  pear
109255,  peach
109255,  apricot and   honey
109256,apple
109256,  pear
109256,  peach
109256,  apricot and   honey
109257,apple
109257,  lemon
109257,  citrus
109257,  apricot and   acidic
109258,ripe cherry
109258,  plum
109258,  strawberry
109258,  raspberry and   mushroom
109259,apple
109259,  pear
109259,  peach
109259,  apricot and   honey
109261,currant
109261,  blueberry
109261,  blackberry and   strawberry
109264,ripe cherry
109264,  plum
109264,  strawberry
109264,  raspberry and   mushroom
109265,smoke
109265,  banana
109265,  tropical
109265,  acetone
109265,  earth and   raspberry
109266,ripe cherry
109266,  plum
109266,  strawberry
109266,  raspberry and   mushroom
109267,ripe cherry
109267,  plum
109267,  strawberry
109267,  raspberry and   mushroom
109268,ripe cherry
109268,  plum
109268,  strawberry
109268,  raspberry and   mushroom
109269,ripe cherry
109269,  plum
109269,  strawberry
109269,  raspberry and   mushroom
109270,peach
109270,  pear
109270,  apricot and   stone
109272,currant
109272,  blueberry
109272,  blackberry
109272,  strawberry
109272,  black currant
109272,  dust and   leather
109274,black currant
109274,  blackberry
109274,  dust
109274,  leather
109274,  currant
109274,  blueberry
109274,  strawberry
109274,  cherry
109274,  bell pepper
109274,  olive
