vino,vonj 
110681,  plum
110681,  fruity
110681,  cherry and   strawberry
110689,apple
110689,  pear
110689,  kiwi
110689,  citrus
110689,  stone
110689,  grapefruit and   melon
110694,apple
110694,  pear
110694,  kiwi
110694,  citrus
110694,  stone
110694,  grapefruit and   melon
110696,dark berry
110696,  black cherry
110696,  plum
110696,  blackberry
110696,  cassis
110696,  cinnamon 
110696,  currant
110696,  cherry
110696,  cedar and   cigar box
110697,berry
110697,  cherry
110697,  plum
110697,  earth
110697,  leather
110697,  herb
110697,  ripe cherry
110697,  peppercorn
110697,  cinnamon
110697,  plum
110697,  red fruit
110697,  cocoa
110697,  honey
110697,  vanilla
110697,  butterscotch
110697,  dark fruit
110697,  spice
110697,  earth
110697,  perfume
110697,  floral
110697,  violet
110697,  blackberry and   cassis
110699,apple
110699,  pear
110699,  peach
110699,  apricot
110699,  lemon
110699,  lime
110699,  orange
110699,  pineapple
110699,  kiwi
110699,  butter
110699,  cream and   vanilla
110700,currant
110700,  blackberry
110700,  cherry
110700,  cedar and   cigar box
110704,cinnamon
110704,  cigar box
110704,  pomegranate
110704,  mushroom
110704,  gamey and   plum
110716,asparagus
110716,  green pepper and   red fruit
110725,candy
110725,  vanilla
110725,  oak
110725,  smoke
110725,  tar
110725,  musk
110725,  mushroom
110725,  violet
110725,  rose
110725,  truffle
110725,  earth
110725,  coffee
110725,  leather
110725,  currant
110725,  blackberry
110725,  cherry
110725,  cedar and   cigar box
110733,apple
110733,  pear
110733,  peach
110733,  apricot
110733,  lemon
110733,  lime
110733,  orange
110733,  pineapple
110733,  kiwi
110733,  butter
110733,  cream and   vanilla
110734,berry
110734,  cherry
110734,  plum
110734,  earth
110734,  leather and   herb
110736,apple
110736,  pear
110736,  peach
110736,  apricot
110736,  lemon
110736,  lime
110736,  orange
110736,  pineapple
110736,  kiwi
110736,  butter
110736,  cream and   vanilla
110743,ripe cherry
110743,  peppercorn
110743,  cinnamon
110743,  plum
110743,  red fruit
110743,  cocoa
110743,  honey
110743,  vanilla
110743,  butterscotch
110743,  dark fruit
110743,  spice
110743,  earth
110743,  perfume
110743,  floral
110743,  violet
110743,  berry
110743,  cherry
110743,  plum
110743,  earth
110743,  leather
110743,  herb
110743,  blackberry and   cassis
110745,spice
110745,  earth
110745,  currant
110745,  cherry
110745,  mocha
110745,  leather
110745,  vanilla
110745,  tobacco
110745,  blackberry
110745,  cedar
110745,  cigar box
110745,  violet
110745,  rose
110745,  truffle
110745,  coffee
110745,  spice box
110745,  dark fruit
110745,  broccoli
110745,  berry and   flower
110749,apple
110749,  pear
110749,  kiwi
110749,  citrus
110749,  stone
110749,  grapefruit and   melon
110750,tobacco
110750,  broccoli
110750,  berry
110750,  flower
110750,  violet
110750,  rose
110750,  truffle
110750,  earth
110750,  coffee and   leather
110751,spice
110751,  earth
110751,  currant and   cherry
110752,barnyard
110752,  cherry
110752,  plum
110752,  game and   tomato
110753,apple
110753,  pear
110753,  peach
110753,  apricot
110753,  lemon
110753,  lime
110753,  orange
110753,  pineapple
110753,  kiwi
110753,  butter
110753,  cream and   vanilla
110756,barnyard
110756,  cherry
110756,  plum
110756,  game and   tomato
110758,vanilla
110758,  toast
110758,  smoke
110758,  tobacco
110758,  dark fruit
110758,  red fruit
110758,  thyme
110758,  clove
110758,  cinnamon
110758,  black pepper
110758,  mint
110758,  spice box
110758,  cedar
110758,  plum
110758,  violet
110758,  almond
110758,  dark berry
110758,  spice
110758,  thyme
110758,  clove
110758,  cinnamon and   black pepper
110764,asparagus
110764,  green pepper
110764,  red fruit
110764,  violets
110764,   cherry
110764,   raspberry
110764,   plum
110764,  blackberry
110764,  cassis
110764,  plum and   floral
110768,apple
110768,  pear
110768,  peach
110768,  apricot
110768,  lemon
110768,  lime
110768,  orange
110768,  pineapple
110768,  kiwi
110768,  butter
110768,  cream and   vanilla
110775,spice
110775,  earth
110775,  currant and   cherry
110776,honey
110776,  quince
110776,  marmalade and   elderflower
110777,apple
110777,  pear
110777,  peach
110777,  apricot
110777,  lemon
110777,  lime
110777,  orange
110777,  pineapple
110777,  kiwi
110777,  butter
110777,  cream and   vanilla
110786,currant
110786,  blackberry
110786,  cherry
110786,  cedar
110786,  cigar box
110786,  violet
110786,  rose
110786,  truffle
110786,  earth
110786,  coffee
110786,  leather
110786,  tobacco
110786,  broccoli
110786,  berry and   flower
110787,currant
110787,  blackberry
110787,  cherry
110787,  cedar
110787,  cigar box
110787,  violet
110787,  rose
110787,  truffle
110787,  earth
110787,  coffee and   leather
110793,asparagus
110793,  green pepper
110793,  red fruit
110793,  violet
110793,  rose
110793,  truffle
110793,  earth
110793,  coffee and   leather
110795,barnyard
110795,  cherry
110795,  plum
110795,  game and   tomato
110801,barnyard
110801,  cherry
110801,  plum
110801,  game and   tomato
110806,violet
110806,  rose
110806,  truffle
110806,  earth
110806,  coffee
110806,  leather
110806,  tobacco
110806,  broccoli
110806,  berry and   flower
110808,currant
110808,  blackberry
110808,  cherry
110808,  cedar
110808,  cigar box
110808,  asparagus
110808,  green pepper
110808,  red fruit
110808,  tobacco
110808,  broccoli
110808,  berry and   flower
110814,currant
110814,  blackberry
110814,  cherry
110814,  cedar
110814,  cigar box
110814,  violet
110814,  rose
110814,  truffle
110814,  earth
110814,  coffee and   leather
110839,apple
110839,  pear
110839,  peach
110839,  apricot
110839,  lemon
110839,  lime
110839,  orange
110839,  pineapple
110839,  kiwi
110839,  butter
110839,  cream and   vanilla
110841,petrol
110841,  flint
110841,  rose petal
110841,  violet
110841,  orange peel
110841,  apple
110841,  pear and   peach
110848,spice
110848,  earth
110848,  currant
110848,  cherry
110848,  mocha
110848,  leather
110848,  vanilla
110848,  tobacco
110848,  blackberry
110848,  cedar and   cigar box
110849,mocha
110849,  leather
110849,  vanilla and   tobacco
110850,spice box
110850,  cedar
110850,  dark fruit
110850,  vanilla
110850,  toast
110850,  smoke
110850,  tobacco and   red fruit
110851,apple
110851,  pear
110851,  kiwi
110851,  citrus
110851,  stone
110851,  grapefruit and   melon
110860,mineral
110860,  citrus
110860,  lemon peel and   smoke
110875,currant
110875,  blackberry
110875,  cherry
110875,  cedar
110875,  cigar box
110875,  spice
110875,  boysenberry
110875,  blueberry
110875,  jam
110875,  mocha
110875,  leather
110875,  vanilla
110875,  tobacco
110875,  violet
110875,  rose
110875,  truffle
110875,  earth and   coffee
110879,asparagus
110879,  green pepper and   red fruit
110880,currant
110880,  blackberry
110880,  cherry
110880,  cedar
110880,  cigar box
110880,  violet
110880,  rose
110880,  truffle
110880,  earth
110880,  coffee
110880,  leather
110880,  mocha
110880,  vanilla and   tobacco
110883,violet
110883,  rose
110883,  truffle
110883,  earth
110883,  coffee
110883,  leather
110883,  tobacco
110883,  broccoli
110883,  berry and   flower
110885,currant
110885,  blackberry
110885,  cherry
110885,  cedar
110885,  cigar box
110885,  violet
110885,  rose
110885,  truffle
110885,  earth
110885,  coffee
110885,  leather
110885,  spice
110885,  spice box
110885,  dark fruit
110885,  mocha
110885,  vanilla and   tobacco
110886,apple
110886,  pear
110886,  kiwi
110886,  citrus
110886,  stone
110886,  grapefruit and   melon
110888,vanilla
110888,  toast
110888,  smoke
110888,  tobacco
110888,  dark fruit
110888,  red fruit
110888,  violet
110888,  rose petal
110888,  oak
110888,  mushroom
110888,  thyme
110888,  clove
110888,  cinnamon
110888,  black pepper and   mint
110890,spice box
110890,  cedar
110890,  dark fruit
110890,  orange blossom
110890,  acacia
110890,  violet
110890,  anise and   mint
110893,ripe cherry
110893,  peppercorn
110893,  cinnamon
110893,  plum
110893,  red fruit
110893,  cocoa
110893,  honey
110893,  vanilla
110893,  butterscotch
110893,  dark fruit
110893,  spice
110893,  earth
110893,  perfume
110893,  floral
110893,  violet
110893,  berry
110893,  cherry
110893,  plum
110893,  earth
110893,  leather and   herb
110899,barnyard
110899,  cherry
110899,  plum
110899,  game and   tomato
110900,currant
110900,  blackberry
110900,  cherry
110900,  cedar
110900,  cigar box
110900,  violet
110900,  rose
110900,  truffle
110900,  earth
110900,  coffee
110900,  leather
110900,  tobacco
110900,  broccoli
110900,  berry and   flower
110902,raspberry
110902,  cherry
110902,  raspberry
110902,   cherry
110902,   cassis
110902,   cinnamon
110902,   clove and    spice 
110903,asparagus
110903,  green pepper and   red fruit
110904,violet
110904,  rose petal
110904,  oak
110904,  smoke and   mushroom
110906,vanilla
110906,  toast
110906,  smoke
110906,  tobacco
110906,  dark fruit
110906,  red fruit
110906,  spice box
110906,  cedar
110906,  thyme
110906,  clove
110906,  cinnamon
110906,  black pepper
110906,  mint
110906,  game
110906,  tar and   dust
110907,asparagus
110907,  green pepper and   red fruit
110908,apple
110908,  pear
110908,  kiwi
110908,  citrus
110908,  stone
110908,  grapefruit and   melon
110909,apple
110909,  pear
110909,  peach
110909,  apricot
110909,  lemon
110909,  lime
110909,  orange
110909,  pineapple
110909,  kiwi
110909,  butter
110909,  cream and   vanilla
110911,spice
110911,  earth
110911,  currant and   cherry
110912,berry
110912,  cherry
110912,  plum and   earth
110913,anise
110913,  flower
110913,  apple and   pear
110915,barnyard
110915,  cherry
110915,  plum
110915,  game and   tomato
110916,barnyard
110916,  cherry
110916,  plum
110916,  game and   tomato
110917,barnyard
110917,  cherry
110917,  plum
110917,  game and   tomato
110919,thyme
110919,  clove
110919,  cinnamon
110919,  black pepper
110919,  mint
110919,  vanilla
110919,  toast
110919,  smoke
110919,  tobacco
110919,  dark fruit
110919,  red fruit
110919,  spice box
110919,  cedar
110919,  thyme
110919,  clove
110919,  cinnamon and   black pepper
110920,berry
110920,  cherry
110920,  plum
110920,  earth
110920,  leather and   herb
110921,vanilla
110921,  toast
110921,  smoke
110921,  tobacco
110921,  dark fruit
110921,  red fruit
110921,  spice box
110921,  cedar
110921,  thyme
110921,  clove
110921,  cinnamon
110921,  black pepper
110921,  mint
110921,  game
110921,  tar and   dust
110922,spice box
110922,  cedar
110922,  dark fruit
110922,  vanilla
110922,  toast
110922,  smoke
110922,  tobacco
110922,  red fruit
110922,  thyme
110922,  clove
110922,  cinnamon
110922,  black pepper
110922,  mint
110922,  violet
110922,  rose petal
110922,  oak
110922,  mushroom
110922,  game
110922,  tar and   dust
110924,apple
110924,  pear
110924,  peach
110924,  apricot
110924,  lemon
110924,  lime
110924,  orange
110924,  pineapple
110924,  kiwi
110924,  butter
110924,  cream and   vanilla
110926,ripe cherry
110926,  peppercorn
110926,  cinnamon
110926,  plum and   red fruit
110929,raspberry
110929,  spice
110929,  dark cherry
110929,  berry
110929,  cherry
110929,  plum
110929,  earth
110929,  leather
110929,  herb
110929,  dark berry
110929,  black cherry
110929,  plum
110929,  ripe cherry
110929,  peppercorn
110929,  cinnamon and   red fruit
110942,currant
110942,  blackberry
110942,  cherry
110942,  cedar
110942,  cigar box
110942,  violet
110942,  rose
110942,  truffle
110942,  earth
110942,  coffee
110942,  leather
110942,  tobacco
110942,  broccoli
110942,  berry and   flower
110943,currant
110943,  blackberry
110943,  cherry
110943,  cedar
110943,  cigar box
110943,  violet
110943,  rose
110943,  truffle
110943,  earth
110943,  coffee and   leather
110944,spice box
110944,  cedar and   dark fruit
110946,peach
110946,  apricot
110946,  white currant
110946,  apple and   lemon
110948,melon
110948,  citrus and   spice
110953,vanilla
110953,  toast
110953,  smoke
110953,  tobacco
110953,  dark fruit
110953,  red fruit
110953,  spice box
110953,  cedar
110953,  thyme
110953,  clove
110953,  cinnamon
110953,  black pepper and   mint
110954,vanilla
110954,  toast
110954,  smoke
110954,  tobacco
110954,  dark fruit
110954,  red fruit
110954,  apple
110954,  lemon
110954,  citrus
110954,  apricot and   acidic
110955,apple
110955,  pear
110955,  kiwi
110955,  citrus
110955,  stone
110955,  grapefruit and   melon
110956,barnyard
110956,  cherry
110956,  plum
110956,  game and   tomato
110960,barnyard
110960,  cherry
110960,  plum
110960,  game
110960,  tomato
110960,  apple
110960,  pear
110960,  peach
110960,  apricot
110960,  lemon
110960,  lime
110960,  orange
110960,  pineapple
110960,  kiwi
110960,  butter
110960,  cream and   vanilla
110965,honeydew
110965,  iodine
110965,  grass
110965,  citrus
110965,  melon and   kiwi
110966,apple
110966,  pear
110966,  kiwi
110966,  citrus
110966,  stone
110966,  grapefruit and   melon
110977,currant
110977,  blackberry
110977,  cherry
110977,  cedar and   cigar box
110980,melon
110980,  citrus and   spice
110984,petrol
110984,  flint
110984,  rose petal
110984,  violet
110984,  orange peel
110984,  apple
110984,  pear and   peach
110985,petrol
110985,  flint
110985,  rose petal
110985,  violet
110985,  orange peel
110985,  apple
110985,  pear and   peach
110986,apple
110986,  pear
110986,  kiwi
110986,  citrus
110986,  stone
110986,  grapefruit
110986,  melon
110986,  apricot
110986,  quince
110986,  honey
110986,  pineapple and   cream
110987,honeydew
110987,  iodine
110987,  grass
110987,  citrus
110987,  melon and   kiwi
110989,spice box
110989,  cedar and   dark fruit
110990,honeydew
110990,  iodine
110990,  grass
110990,  citrus
110990,  melon and   kiwi
110992,violet
110992,  rose
110992,  truffle
110992,  earth
110992,  coffee and   leather
110998,currant
110998,  blackberry
110998,  cherry
110998,  cedar and   cigar box
111000,apple
111000,  pear
111000,  peach
111000,  apricot
111000,  lemon
111000,  lime
111000,  orange
111000,  pineapple
111000,  kiwi
111000,  butter
111000,  cream and   vanilla
111001,peach
111001,  apricot
111001,  white currant
111001,  apple and   lemon
111004,currant
111004,  blackberry
111004,  cherry
111004,  cedar
111004,  cigar box
111004,  violet
111004,  rose
111004,  truffle
111004,  earth
111004,  coffee
111004,  leather
111004,  tobacco
111004,  broccoli
111004,  berry and   flower
111006,apple
111006,  pear
111006,  peach
111006,  apricot
111006,  lemon
111006,  lime
111006,  orange
111006,  pineapple
111006,  kiwi
111006,  butter
111006,  cream and   vanilla
111009,floral
111009,  butter
111009,  cream
111009,  almond and   citrus
111016,apple
111016,  pear
111016,  peach
111016,  apricot
111016,  lemon
111016,  lime
111016,  orange
111016,  pineapple
111016,  kiwi
111016,  butter
111016,  cream and   vanilla
111017,mocha
111017,  herb
111017,  game
111017,  strawberry and   raspberry
111019,vanilla
111019,  toast
111019,  smoke
111019,  tobacco
111019,  dark fruit
111019,  red fruit
111019,  spice box and   cedar
111020,violet
111020,  rose petal
111020,  oak
111020,  smoke and   mushroom
111021,spice
111021,  earth
111021,  currant and   cherry
111023,spice
111023,  earth
111023,  currant
111023,  cherry
111023,  blackberry
111023,  boysenberry
111023,  blueberry
111023,  jam
111023,  tobacco
111023,  broccoli
111023,  berry and   flower
111028,apple
111028,  honey
111028,  peach and   apricot
111029,apple
111029,  pear
111029,  kiwi
111029,  citrus
111029,  stone
111029,  grapefruit and   melon
111030,red fruit
111030,  currant and   blackberry
111031,vanilla
111031,  toast
111031,  smoke
111031,  tobacco
111031,  dark fruit and   red fruit
111032,floral note
111032,  mineral
111032,  apricot
111032,  peach and   acacia
111033,chocolate
111033,  plum
111033,  cherry
111033,  blackberry
111033,  violet
111033,  rose
111033,  truffle
111033,  earth
111033,  coffee
111033,  leather
111033,  asparagus
111033,  green pepper and   red fruit
111035,currant
111035,  blackberry
111035,  cherry
111035,  cedar and   cigar box
111046,currant
111046,  blackberry
111046,  cherry
111046,  cedar
111046,  cigar box
111046,  violet
111046,  rose
111046,  truffle
111046,  earth
111046,  coffee and   leather
111047,violet
111047,  rose
111047,  truffle
111047,  earth
111047,  coffee
111047,  leather
111047,  currant
111047,  blackberry
111047,  cherry
111047,  cedar
111047,  cigar box
111047,  tobacco
111047,  broccoli
111047,  berry
111047,  flower
111047,  mocha and   vanilla
111048,violet
111048,  rose
111048,  truffle
111048,  earth
111048,  coffee
111048,  leather
111048,  currant
111048,  blackberry
111048,  cherry
111048,  cedar
111048,  cigar box
111048,  tobacco
111048,  broccoli
111048,  berry and   flower
111049,spice box
111049,  cedar and   dark fruit
111057,currant
111057,  blackberry
111057,  cherry
111057,  cedar
111057,  cigar box
111057,  violet
111057,  rose
111057,  truffle
111057,  earth
111057,  coffee and   leather
111058,spice box
111058,  cedar and   dark fruit
111059,barnyard
111059,  cherry
111059,  plum
111059,  game and   tomato
111061,currant
111061,  blackberry
111061,  cherry
111061,  cedar
111061,  cigar box
111061,  violet
111061,  rose
111061,  truffle
111061,  earth
111061,  coffee
111061,  leather
111061,  mocha
111061,  vanilla and   tobacco
111063,violet
111063,  rose
111063,  truffle
111063,  earth
111063,  coffee
111063,  leather
111063,  currant
111063,  blackberry
111063,  cherry
111063,  cedar
111063,  cigar box
111063,  tobacco
111063,  broccoli
111063,  berry and   flower
111064,vanilla
111064,  toast
111064,  smoke
111064,  tobacco
111064,  dark fruit
111064,  red fruit
111064,  spice box
111064,  cedar
111064,  thyme
111064,  clove
111064,  cinnamon
111064,  black pepper
111064,  mint
111064,  game
111064,  tar and   dust
111066,violet
111066,  rose
111066,  truffle
111066,  earth
111066,  coffee
111066,  leather
111066,  spice
111066,  currant and   cherry
111069,apple
111069,  pear
111069,  kiwi
111069,  citrus
111069,  stone
111069,  grapefruit and   melon
111072,violet
111072,  rose
111072,  truffle
111072,  earth
111072,  coffee
111072,  leather
111072,  tobacco
111072,  broccoli
111072,  berry and   flower
111077,barnyard
111077,  cherry
111077,  plum
111077,  game and   tomato
111079,grapey
111079,  coriander
111079,  peach and   orange
111082,violet
111082,  rose
111082,  truffle
111082,  earth
111082,  coffee
111082,  leather
111082,  currant
111082,  blackberry
111082,  cherry
111082,  cedar
111082,  cigar box
111082,  tobacco
111082,  broccoli
111082,  berry
111082,  flower and   spice
111083,violet
111083,  rose
111083,  truffle
111083,  earth
111083,  coffee
111083,  leather
111083,  currant
111083,  blackberry
111083,  cherry
111083,  cedar
111083,  cigar box and   spice
111086,candy
111086,  vanilla
111086,  oak
111086,  smoke
111086,  tar
111086,  musk and   mushroom
111108,vanilla
111108,  toast
111108,  smoke
111108,  tobacco
111108,  dark fruit
111108,  red fruit
111108,  spice box
111108,  cedar
111108,  thyme
111108,  clove
111108,  cinnamon
111108,  black pepper and   mint
111112,candy
111112,  vanilla
111112,  oak
111112,  smoke
111112,  tar
111112,  musk and   mushroom
111114,violet
111114,  rose
111114,  truffle
111114,  earth
111114,  coffee
111114,  leather
111114,  tobacco
111114,  broccoli
111114,  berry
111114,  flower
111114,  spice
111114,  currant and   cherry
111115,violet
111115,  rose
111115,  truffle
111115,  earth
111115,  coffee
111115,  leather
111115,  tobacco
111115,  broccoli
111115,  berry and   flower
111117,apple
111117,  pear
111117,  peach
111117,  apricot
111117,  lemon
111117,  lime
111117,  orange
111117,  pineapple
111117,  kiwi
111117,  butter
111117,  cream and   vanilla
111122,dark stone fruit
111122,  black cherry
111122,  smoke
111122,  herb and   bitter almond
111124,currant
111124,  blackberry
111124,  cherry
111124,  cedar
111124,  cigar box
111124,  violet
111124,  rose
111124,  truffle
111124,  earth
111124,  coffee
111124,  leather
111124,  mocha
111124,  vanilla
111124,  tobacco
111124,  broccoli
111124,  berry and   flower
111132,apple
111132,  pear
111132,  kiwi
111132,  citrus
111132,  stone
111132,  grapefruit
111132,  melon
111132,  apricot
111132,  quince
111132,  honey
111132,  pineapple and   cream
111133,barnyard
111133,  cherry
111133,  plum
111133,  game and   tomato
111135,asparagus
111135,  green pepper and   red fruit
111137,apple
111137,  pear
111137,  kiwi
111137,  citrus
111137,  stone
111137,  grapefruit and   melon
111139,barnyard
111139,  cherry
111139,  plum
111139,  game and   tomato
111140,barnyard
111140,  cherry
111140,  plum
111140,  game and   tomato
111161,honeydew
111161,  iodine
111161,  grass
111161,  citrus
111161,  melon and   kiwi
111174,barnyard
111174,  cherry
111174,  plum
111174,  game and   tomato
111176,apple
111176,  pear
111176,  peach
111176,  apricot
111176,  lemon
111176,  lime
111176,  orange
111176,  pineapple
111176,  kiwi
111176,  butter
111176,  cream and   vanilla
111178,chocolate
111178,  plum
111178,  cherry and   blackberry
111183,apple
111183,  lemon
111183,  honeysuckle
111183,  spice and   floral
111185,spice
111185,  earth
111185,  currant
111185,  cherry
111185,  violet
111185,  rose
111185,  truffle
111185,  coffee
111185,  leather
111185,  lavender
111185,  cinnamon
111185,  incense and   blackberry
111187,barnyard
111187,  cherry
111187,  plum
111187,  game and   tomato
111188,violet
111188,  rose
111188,  truffle
111188,  earth
111188,  coffee
111188,  leather
111188,  currant
111188,  blackberry
111188,  cherry
111188,  cedar and   cigar box
111189,currant
111189,  blackberry
111189,  cherry
111189,  cedar
111189,  cigar box
111189,  violet
111189,  rose
111189,  truffle
111189,  earth
111189,  coffee
111189,  leather
111189,  tobacco
111189,  broccoli
111189,  berry and   flower
111199,violet
111199,  rose
111199,  truffle
111199,  earth
111199,  coffee and   leather
111200,barnyard
111200,  cherry
111200,  plum
111200,  game and   tomato
111203,violet
111203,  rose
111203,  truffle
111203,  earth
111203,  coffee
111203,  leather
111203,  currant
111203,  blackberry
111203,  cherry
111203,  cedar
111203,  cigar box
111203,  tobacco
111203,  broccoli
111203,  berry and   flower
111210,tobacco
111210,  broccoli
111210,  berry and   flower
111219,apple
111219,  pear
111219,  peach
111219,  apricot
111219,  lemon
111219,  lime
111219,  orange
111219,  pineapple
111219,  kiwi
111219,  butter
111219,  cream and   vanilla
111227,citrus
111227,  herb
111227,  acacia and   floral
111228,apricot
111228,  peach
111228,  quince and   floral
111237,asparagus
111237,  green pepper
111237,  red fruit
111237,  dark fruit
111237,  plum
111237,  cinnamon
111237,  earth
111237,  blueberry
111237,  violet
111237,  rose
111237,  truffle
111237,  coffee and   leather
111246,N/A
111264,game
111264,  smoke
111264,  toast
111264,  tar
111264,  dust
111264,  dark fruit
111264,  vanilla
111264,  tobacco and   red fruit
111265,vanilla
111265,  toast
111265,  smoke
111265,  tobacco
111265,  dark fruit and   red fruit
111267,apple
111267,  pear
111267,  peach
111267,  apricot
111267,  lemon
111267,  lime
111267,  orange
111267,  pineapple
111267,  kiwi
111267,  butter
111267,  cream and   vanilla
111303,apple
111303,  pear
111303,  peach
111303,  apricot
111303,  lemon
111303,  lime
111303,  orange
111303,  pineapple
111303,  kiwi
111303,  butter
111303,  cream and   vanilla
111315,currant
111315,  blackberry
111315,  cherry
111315,  cedar and   cigar box
11546,grapey
11546,  coriander
11546,  peach and   orange
11881,apple
11881,  pear
11881,  white peach and   apricot
11966,strawberry and   boysenberry
11975,apple
11975,  pear
11975,  peach
11975,  apricot
11975,  lemon
11975,  lime
11975,  orange
11975,  pineapple
11975,  kiwi
11975,  butter
11975,  cream
11975,  vanilla
11975,  barnyard
11975,  cherry
11975,  plum
11975,  game and   tomato
12301,grapey
12301,  coriander
12301,  peach and   orange
13154,cocoa
13154,  honey
13154,  vanilla
13154,  butterscotch and   dark fruit
13529,barnyard
13529,  cherry
13529,  plum
13529,  game
13529,  tomato
13529,  apple
13529,  pear
13529,  peach
13529,  apricot
13529,  lemon
13529,  lime
13529,  orange
13529,  pineapple
13529,  kiwi
13529,  butter
13529,  cream and   vanilla
14934,almond
14934,  saline
14934,  raisin
14934,  vanilla and   honey
15394,apple
15394,  pear
15394,  peach
15394,  apricot
15394,  lemon
15394,  lime
15394,  orange
15394,  pineapple
15394,  kiwi
15394,  butter
15394,  cream
15394,  vanilla
15394,  barnyard
15394,  cherry
15394,  plum
15394,  game and   tomato
15643,currant
15643,  blackberry
15643,  cherry
15643,  cedar
15643,  cigar box
15643,  violet
15643,  rose
15643,  truffle
15643,  earth
15643,  coffee and   leather
15685,currant
15685,  blackberry
15685,  cherry
15685,  cedar
15685,  cigar box
15685,  violet
15685,  rose
15685,  truffle
15685,  earth
15685,  coffee
15685,  leather
15685,  tobacco
15685,  broccoli
15685,  berry
15685,  flower
15685,  mocha and   vanilla
15817,violet
15817,  rose
15817,  truffle
15817,  earth
15817,  coffee
15817,  leather
15817,  currant
15817,  blackberry
15817,  cherry
15817,  cedar and   cigar box
16213,cocoa
16213,  honey
16213,  vanilla
16213,  butterscotch and   dark fruit
17060,barnyard
17060,  cherry
17060,  plum
17060,  game
17060,  tomato
17060,  flower
17060,  pear and   apple
17070,apple
17070,  pear
17070,  peach
17070,  apricot
17070,  lemon
17070,  lime
17070,  orange
17070,  pineapple
17070,  kiwi
17070,  butter
17070,  cream
17070,  vanilla
17070,  barnyard
17070,  cherry
17070,  plum
17070,  game
17070,  tomato and   flower
17104,honeydew
17104,  iodine
17104,  grass
17104,  citrus
17104,  melon
17104,  kiwi
17104,  apple
17104,  pear
17104,  peach
17104,  apricot
17104,  lemon
17104,  lime
17104,  orange
17104,  pineapple
17104,  butter
17104,  cream and   vanilla
17160,apple
17160,  pear
17160,  peach
17160,  apricot
17160,  lemon
17160,  lime
17160,  orange
17160,  pineapple
17160,  kiwi
17160,  butter
17160,  cream
17160,  vanilla
17160,  honeydew
17160,  iodine
17160,  grass
17160,  citrus
17160,  melon
17160,  flower
17160,  barnyard
17160,  cherry
17160,  plum
17160,  game and   tomato
17180,apple
17180,  pear
17180,  peach
17180,  apricot
17180,  lemon
17180,  lime
17180,  orange
17180,  pineapple
17180,  kiwi
17180,  butter
17180,  cream
17180,  vanilla
17180,  honeydew
17180,  iodine
17180,  grass
17180,  citrus
17180,  melon
17180,  flower
17180,  barnyard
17180,  cherry
17180,  plum
17180,  game and   tomato
17268,floral
17268,  butter
17268,  cream
17268,  almond
17268,  citrus
17268,  muscat
17268,  lime
17268,  green apple
17268,  spice
17268,  petrol
17268,  flint
17268,  rose petal
17268,  violet
17268,  orange peel
17268,  apple
17268,  pear
17268,  peach
17268,  apricot
17268,  quince
17268,  honey
17268,  pineapple
17268,  grapey
17268,  coriander
17268,  orange
17268,  perfume
17268,  mango
17268,  lemon
17268,  honeysuckle
17268,  kiwi
17268,  vanilla
17268,  acacia and   hibiscus
17379,apple
17379,  pear
17379,  peach
17379,  apricot
17379,  lemon
17379,  lime
17379,  orange
17379,  pineapple
17379,  kiwi
17379,  butter
17379,  cream
17379,  vanilla
17379,  flower
17379,  barnyard
17379,  cherry
17379,  plum
17379,  game and   tomato
17380,apple
17380,  pear
17380,  peach
17380,  apricot
17380,  lemon
17380,  lime
17380,  orange
17380,  pineapple
17380,  kiwi
17380,  butter
17380,  cream
17380,  vanilla
17380,  barnyard
17380,  cherry
17380,  plum
17380,  game
17380,  tomato and   flower
17450,wildflower
17450,  bitter almond
17450,  citrus
17450,  apple and   peach blossom
17470,grapey
17470,  coriander
17470,  peach and   orange
17490,apple
17490,  pear
17490,  peach
17490,  apricot
17490,  lemon
17490,  lime
17490,  orange
17490,  pineapple
17490,  kiwi
17490,  butter
17490,  cream
17490,  vanilla
17490,  barnyard
17490,  cherry
17490,  plum
17490,  game
17490,  tomato and   flower
17685,apple
17685,  pear
17685,  peach
17685,  apricot
17685,  lemon
17685,  lime
17685,  orange
17685,  pineapple
17685,  kiwi
17685,  butter
17685,  cream and   vanilla
18849,barnyard
18849,  cherry
18849,  plum
18849,  game and   tomato
19157,apple
19157,  pear
19157,  peach
19157,  apricot
19157,  lemon
19157,  lime
19157,  orange
19157,  pineapple
19157,  kiwi
19157,  butter
19157,  cream
19157,  vanilla
19157,  barnyard
19157,  cherry
19157,  plum
19157,  game
19157,  tomato and   flower
19530,almond
19530,  citrus
19530,  herb
19530,  perfume
19530,  floral note
19530,  mineral
19530,  apricot
19530,  peach
19530,  acacia
19530,  jasmine
19530,  lemon peel
19530,  fresh peach and   ripe melon
19619,currant
19619,  blackberry
19619,  cherry
19619,  cedar
19619,  cigar box
19619,  violet
19619,  rose
19619,  truffle
19619,  earth
19619,  coffee and   leather
19750,apple
19750,  pear
19750,  peach
19750,  apricot
19750,  lemon
19750,  lime
19750,  orange
19750,  pineapple
19750,  kiwi
19750,  butter
19750,  cream
19750,  vanilla
19750,  barnyard
19750,  cherry
19750,  plum
19750,  game and   tomato
20080,almond
20080,  saline
20080,  raisin
20080,  vanilla and   honey
20328,wildflower
